HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"6211.20.15.65","6","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","3","Other:","","","","","",""
"","4","Men's or boys'","","","","","",""
"","5","Anoraks (including ski-jackets), wind- breakers and similar articles (including padded, sleeveless jackets) imported as parts of ski-suits:","","","","","",""
"6211.20.24.00","6","Of wool or fine animal hair (434)","[""doz."",""kg""]","17.5%","Free (AU,BH, CL,CO,E*,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6211.20.28","6","Other","","27.7%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6211.20.28.10","7","Of cotton (334)","[""doz."",""kg""]","","","","",""
"6211.20.28.20","7","Of man-made fibers (634)","[""doz."",""kg""]","","","","",""
"6211.20.28.30","7","Other (834)","[""doz."",""kg""]","","","","",""
"","5","Trousers and breeches imported as parts of ski-suits:","","","","","",""
"6211.20.34.00","6","Of wool or fine animal hair (447)","[""doz."",""kg""]","17.5%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6211.20.38","6","Other","","28.1%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6211.20.38.10","7","Of cotton (347)","[""doz."",""kg""]","","","","",""
"6211.20.38.20","7","Of man-made fibers (647)","[""doz."",""kg""]","","","","",""
"6211.20.38.30","7","Other (847)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"6211.20.44.00","6","Of wool or fine animal hair (459)","[""doz."",""<u>kg<\/u>""]","14%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","76%","",""
"6211.20.48","6","Other","","14.9%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","76%","",""
"6211.20.48.15","7","Of cotton (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.20.48.35","7","Of man-made fibers (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.20.48.60","7","Other (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","4","Women's or girls':","","","","","",""
"","5","Anoraks (including ski-jackets), wind breakers and similar articles (including padded, sleeveless   jackets) imported as parts of ski-suits:","","","","","",""
"6211.20.54.00","6","Of wool or fine animal hair (435)","[""doz."",""kg""]","17.5%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6211.20.58","6","Other","","28%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6211.20.58.10","7","Of cotton (335)","[""doz."",""kg""]","","","","",""
"6211.20.58.20","7","Of man-made fibers (635)","[""doz."",""kg""]","","","","",""
"6211.20.58.30","7","Other (835)","[""doz."",""kg""]","","","","",""
"","5","Trousers and breeches imported as parts of ski-suits:","","","","","",""
"6211.20.64.00","6","Of wool or fine animal hair (448)","[""doz."",""kg""]","17.5%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6211.20.68","6","Other","","28.6%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6211.20.68.10","7","Of cotton (348)","[""doz."",""kg""]","","","","",""
"6211.20.68.20","7","Of man-made fibers (648)","[""doz."",""kg""]","","","","",""
"6211.20.68.30","7","Other (847)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"6211.20.74.00","6","Of wool or fine animal hair (459)","[""doz."",""kg""]","14%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","76%","",""
"6211.20.78","6","Other","","14.9%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","76%","",""
"6211.20.78.10","7","Of cotton (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.20.78.20","7","Of man-made fibers (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.20.78.30","7","Other (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","1","Other garments, men's or boys':","","","","","",""
"6211.32","2","Of cotton:","","","","","",""
"6211.32.50","3","Recreational performance outerwear","","8.1%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"","4","Coveralls, jumpsuits and similar apparel:","","","","","",""
"6211.32.50.03","5","Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more by weight; containing 10 percent or more by weight of down","[""doz."",""kg""]","","","","",""
"6211.32.50.07","5","Other, insulated for cold weather protection (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Other:","","","","","",""
"6211.32.50.10","6","Men's (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","6","Boys':","","","","","",""
"6211.32.50.15","7","Sizes 2-7 (237)","[""doz."",""kg""]","","","","",""
"6211.32.50.25","7","Other (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.32.50.30","4","Washsuits, sunsuits, one-piece piece playsuits and similar apparel for boys (237)","[""doz."",""kg""]","","","","",""
"","4","Track suits:","","","","","",""
"6211.32.50.40","5","Trousers (347)","[""doz."",""kg""]","","","","",""
"6211.32.50.50","5","Other (334)","[""doz."",""kg""]","","","","",""
"6211.32.50.60","4","Shirts excluded from heading 6205 (340)","[""doz."",""kg""]","","","","",""
"6211.32.50.70","4","Vests (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.32.50.75","4","Jackets and jacket-type garments excluded from heading 6201 (334)","[""doz."",""kg""]","","","","",""
"6211.32.50.81","4","Other (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.32.90","3","Other","","8.1%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"","4","Coveralls, jumpsuits and similar apparel:","","","","","",""
"6211.32.90.03","5","Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more by weight; containing 10 percent or more by weight of down","[""doz."",""kg""]","","","","",""
"6211.32.90.07","5","Other, insulated for cold weather protection (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Other:","","","","","",""
"6211.32.90.10","6","Men's (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","6","Boys':","","","","","",""
"6211.32.90.15","7","Sizes 2-7 (237)","[""doz."",""kg""]","","","","",""
"6211.32.90.25","7","Other (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.32.90.30","4","Washsuits, sunsuits, one-piece piece playsuits and similar apparel for boys (237)","[""doz."",""kg""]","","","","",""
"","4","Track suits:","","","","","",""
"6211.32.90.40","5","Trousers (347)","[""doz."",""kg""]","","","","",""
"6211.32.90.50","5","Other (334)","[""doz."",""kg""]","","","","",""
"6211.32.90.60","4","Shirts excluded from heading 6205 (340)","[""doz."",""kg""]","","","","",""
"6211.32.90.70","4","Vests (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.32.90.75","4","Jackets and jacket-type garments excluded from heading 6201 (334)","[""doz."",""kg""]","","","","",""
"6211.32.90.81","4","Other (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.33","2","Of man-made fibers:","","","","","",""
"6211.33.50","3","Recreational performance outerwear","","16%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","76%","",""
"","4","Coveralls, jumpsuits and similar apparel:","","","","","",""
"6211.33.50.03","5","Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more by weight; containing 10 percent or more by weight of down","[""doz."",""kg""]","","","","",""
"6211.33.50.07","5","Other, insulated for cold weather protection (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Other:","","","","","",""
"6211.33.50.10","6","Men's (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","6","Boys':","","","","","",""
"6211.33.50.15","7","Sizes 2-7 (237)","[""doz."",""kg""]","","","","",""
"6211.33.50.17","7","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.33.50.25","4","Washsuits, sunsuits, one-piece playsuits and similar apparel for boys (237)","[""doz."",""kg""]","","","","",""
"","4","Track suits:","","","","","",""
"6211.33.50.30","5","Trousers (647)","[""doz."",""kg""]","","","","",""
"6211.33.50.35","5","Other (634)","[""doz."",""kg""]","","","","",""
"6211.33.50.40","4","Shirts excluded from heading 6205 (640)","[""doz."",""kg""]","","","","",""
"","4","Vests:","","","","","",""
"6211.33.50.52","5","Containing 36 percent or more by weight of wool or fine animal hair (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.33.50.54","5","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.33.50.58","4","Jackets and jacket-type garments excluded from heading 6201 (634)","[""doz."",""kg""]","","","","",""
"6211.33.50.61","4","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.33.90","3","Other","","16%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","76%","",""
"","4","Coveralls, jumpsuits and similar apparel:","","","","","",""
"6211.33.90.03","5","Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more by weight; containing 10 percent or more by weight of down","[""doz."",""kg""]","","","","",""
"6211.33.90.07","5","Other, insulated for cold weather protection (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Other:","","","","","",""
"6211.33.90.10","6","Men's (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","6","Boys':","","","","","",""
"6211.33.90.15","7","Sizes 2-7 (237)","[""doz."",""kg""]","","","","",""
"6211.33.90.17","7","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.33.90.25","4","Washsuits, sunsuits, one-piece playsuits and similar apparel for boys (237)","[""doz."",""kg""]","","","","",""
"","4","Track suits:","","","","","",""
"6211.33.90.30","5","Trousers (647)","[""doz."",""kg""]","","","","",""
"6211.33.90.35","5","Other (634)","[""doz."",""kg""]","","","","",""
"","4","Shirts excluded from heading 6205:","","","","","",""
"6211.33.90.42","5","Designed for use in hospitals, clinics, laboratories or contaminated areas (640)","[""doz."",""kg""]","","","","",""
"6211.33.90.44","5","Other (640)","[""doz."",""kg""]","","","","",""
"","4","Vests:","","","","","",""
"6211.33.90.52","5","Containing 36 percent or more by weight of wool or fine animal hair (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.33.90.54","5","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.33.90.58","4","Jackets and jacket-type garments excluded from heading 6201 (634)","[""doz."",""kg""]","","","","",""
"6211.33.90.61","4","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.39","2","Of other textile materials:","","","","","",""
"","3","Recreational performance outwear:","","","","","",""
"6211.39.03","4","Of wool or fine animal hair","","12%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","58.5%","",""
"","5","Tracksuits:","","","","","",""
"6211.39.03.10","6","Trousers (447)","[""doz."",""kg""]","","","","",""
"6211.39.03.20","6","Other (434)","[""doz."",""kg""]","","","","",""
"6211.39.03.30","5","Shirts excluded from heading 6205 (440)","[""doz."",""kg""]","","","","",""
"6211.39.03.40","5","Vests (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.39.03.45","5","Jackets and jacket-type garments excluded from heading 6201 (434)","[""doz."",""kg""]","","","","",""
"6211.39.03.51","5","Other (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.39.07","4","Containing 70 percent or more by weight of silk or silk waste","","0.5%","Free (AU, BH, CL, CO, E, IL, JO, KR, MA, OM, P, PA, PE, S, SG)","35%","",""
"6211.39.07.10","5","Coveralls, jumpsuits and similar apparel (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.39.07.20","5","Washsuits, sunsuits, one-piece playsuits and similar apparel (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Track suits:","","","","","",""
"6211.39.07.30","6","Trousers (747)","[""doz."",""kg""]","","","","",""
"6211.39.07.40","6","Other (734)","[""doz."",""kg""]","","","","",""
"6211.39.07.50","5","Shirts excluded from heading 6205 (740)","[""doz."",""kg""]","","","","",""
"6211.39.07.60","5","Vests (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.39.07.70","5","Jackets and jacket-type garments excluded from heading 6201 (734)","[""doz."",""kg""]","","","","",""
"6211.39.07.90","5","Other (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.39.15","4","Other","","2.8%","Free (AU, BH, CL, CO, E*, IL, JO, KR, MA, OM, P, PE, S, SG)","35%","",""
"6211.39.15.10","5","Coveralls, jumpsuits and similar apparel (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.39.15.20","5","Washsuits, sunsuits, one-piece playsuits and similar apparel (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Track suits:","","","","","",""
"6211.39.15.30","6","Trousers (847)","[""doz."",""kg""]","","","","",""
"6211.39.15.40","6","Other (834)","[""doz."",""kg""]","","","","",""
"6211.39.15.50","5","Shirts excluded from heading 6205 (840)","[""doz."",""kg""]","","","","",""
"6211.39.15.60","5","Vests (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.39.15.70","5","Jackets and jacket-type garments excluded from heading 6201 (834)","[""doz."",""kg""]","","","","",""
"6211.39.15.90","5","Other (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","3","Other:","","","","","",""
"6211.39.30","4","Of wool or fine animal hair","","12%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","58.5%","",""
"","5","Track suits:","","","","","",""
"6211.39.30.10","6","Trousers (447)","[""doz."",""kg""]","","","","",""
"6211.39.30.20","6","Other (434)","[""doz."",""kg""]","","","","",""
"6211.39.30.30","5","Shirts excluded from heading 6205 (440)","[""doz."",""kg""]","","","","",""
"6211.39.30.40","5","Vests (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.39.30.45","5","Jackets and jacket-type garments excluded from heading 6201 (434)","[""doz."",""kg""]","","","","",""
"6211.39.30.51","5","Other (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.39.60","4","Containing 70 percent or more by weight of silk or silk waste","","0.5%","Free (AU, BH, CL, CO, E, IL, JO, KR, MA, OM, P, PA, PE, S, SG)","35%","",""
"6211.39.60.10","5","Coveralls, jumpsuits and similar apparel (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.39.60.20","5","Washsuits, sunsuits, one-piece playsuits and similar apparel (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Track suits:","","","","","",""
"6211.39.60.30","6","Trousers (747)","[""doz."",""kg""]","","","","",""
"6211.39.60.40","6","Other (734)","[""doz."",""kg""]","","","","",""
"6211.39.60.50","5","Shirts excluded from heading 6205 (740)","[""doz."",""kg""]","","","","",""
"6211.39.60.60","5","Vests (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.39.60.70","5","Jackets and jacket-type garments excluded from heading 6201 (734)","[""doz."",""kg""]","","","","",""
"6211.39.60.90","5","Other (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.39.80","4","Other","","2.8%","Free (AU, BH, CL, CO, E*, IL, JO, KR, MA, OM, P, PE, S, SG)","35%","",""
"6211.39.80.10","5","Coveralls, jumpsuits and similar apparel (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.39.80.20","5","Washsuits, sunsuits, one-piece playsuits and similar apparel (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Track suits:","","","","","",""
"6211.39.80.30","6","Trousers (847)","[""doz."",""kg""]","","","","",""
"6211.39.80.40","6","Other (834)","[""doz."",""kg""]","","","","",""
"6211.39.80.50","5","Shirts excluded from heading 6205 (840)","[""doz."",""kg""]","","","","",""
"6211.39.80.60","5","Vests (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.39.80.70","5","Jackets and jacket-type garments excluded from heading 6201 (834)","[""doz."",""kg""]","","","","",""
"6211.39.80.90","5","Other (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","1","Other garments, women's or girls':","","","","","",""
"6211.42","2","Of cotton:","","","","","",""
"6211.42.05","3","Recreational performance outerwear","","8.1%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"","4","Coveralls, jumpsuits and similar apparel:","","","","","",""
"6211.42.05.03","5","Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more weight; containing 10 percent or more by weight of down","[""doz."",""kg""]","","","","",""
"6211.42.05.07","5","Other, insulated for cold weather protection (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Other:","","","","","",""
"6211.42.05.10","6","Women's (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.42.05.20","6","Girls' (237)","[""doz."",""kg""]","","","","",""
"6211.42.05.25","4","Washsuits, sunsuits, one-piece playsuits and similar apparel (237)","[""doz."",""kg""]","","","","",""
"","4","Track suits:","","","","","",""
"6211.42.05.30","5","Trousers (348)","[""doz."",""kg""]","","","","",""
"6211.42.05.40","5","Other (335)","[""doz."",""kg""]","","","","",""
"","4","Blouses, shirts and shirt-blouses, sleeveless tank styles and similar upper body garments, excluded from heading 6206:","","","","","",""
"6211.42.05.54","5","With two or more colors in the warp and/or filling (341)","[""doz."",""kg""]","","","","",""
"6211.42.05.56","5","Other (341)","[""doz."",""kg""]","","","","",""
"6211.42.05.60","4","Jumpers (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.42.05.70","4","Vests (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.42.05.75","4","Jackets and jacket-type garments excluded from heading 6202 (335)","[""doz."",""kg""]","","","","",""
"6211.42.05.81","4","Other (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.42.10","3","Other","","8.1%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"","4","Coveralls, jumpsuits and similar apparel:","","","","","",""
"6211.42.10.03","5","Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more weight; containing 10 percent or more by weight of down","[""doz."",""kg""]","","","","",""
"6211.42.10.07","5","Other, insulated for cold weather protection (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Other:","","","","","",""
"6211.42.10.10","6","Women's (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.42.10.20","6","Girls' (237)","[""doz."",""kg""]","","","","",""
"6211.42.10.25","4","Washsuits, sunsuits, one-piece playsuits and similar apparel (237)","[""doz."",""kg""]","","","","",""
"","4","Track suits:","","","","","",""
"6211.42.10.30","5","Trousers (348)","[""doz."",""kg""]","","","","",""
"6211.42.10.40","5","Other (335)","[""doz."",""kg""]","","","","",""
"","4","Blouses, shirts and shirt-blouses, sleeveless tank styles and similar upper body garments, excluded from heading 6206:","","","","","",""
"6211.42.10.54","5","With two or more colors in the warp and/or filling (341)","[""doz."",""kg""]","","","","",""
"6211.42.10.56","5","Other (341)","[""doz."",""kg""]","","","","",""
"6211.42.10.60","4","Jumpers (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.42.10.70","4","Vests (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.42.10.75","4","Jackets and jacket-type garments excluded from heading 6202 (335)","[""doz."",""kg""]","","","","",""
"","4","Apparel designed for use in hospitals, clinics, laboratories or contaminated areas:","","","","","",""
"6211.42.10.82","5","Surgical or isolation gowns (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.42.10.88","5","Other (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.42.10.92","4","Other (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.43","2","Of man-made fibers:","","","","","",""
"6211.43.05","3","Recreational performance outerwear","","16%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"","4","Coveralls, jumpsuits and similar apparel:","","","","","",""
"6211.43.05.03","5","Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more weight; containing 10 percent or more by weight of down","[""doz."",""kg""]","","","","",""
"6211.43.05.07","5","Other, insulated for cold weather protection (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Other:","","","","","",""
"6211.43.05.10","6","Women's (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.43.05.20","6","Girls' (237)","[""doz."",""kg""]","","","","",""
"6211.43.05.30","4","Washsuits, sunsuits, one-piece playsuits and similar apparel","[""doz."",""kg""]","","","","",""
"","4","Track suits:","","","","","",""
"6211.43.05.40","5","Trousers (648)","[""doz."",""kg""]","","","","",""
"6211.43.05.50","5","Other (659)","[""doz."",""kg""]","","","","",""
"6211.43.05.60","4","Blouses, shirts and shirt-blouses, sleeveless tank styles and similar upper body garments, excluded from heading 6206 (641)","[""doz."",""kg""]","","","","",""
"","4","Jumpers:","","","","","",""
"6211.43.05.64","5","Containing 36 percent or more by weight of wool or fine animal hair (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.43.05.66","5","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","4","Vests:","","","","","",""
"6211.43.05.74","5","Containing 36 percent or more by weight of wool or fine animal hair (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.43.05.76","5","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.43.05.78","4","Jackets and jacket-type garments excluded from heading 6202 (635)","[""doz."",""kg""]","","","","",""
"6211.43.05.91","4","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.43.10","3","Other","","16%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"","4","Coveralls, jumpsuits and similar apparel:","","","","","",""
"6211.43.10.03","5","Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more weight; containing 10 percent or more by weight of down","[""doz."",""kg""]","","","","",""
"6211.43.10.07","5","Other, insulated for cold weather protection (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Other:","","","","","",""
"6211.43.10.10","6","Women's (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.43.10.20","6","Girls' (237)","[""doz."",""kg""]","","","","",""
"6211.43.10.30","4","Washsuits, sunsuits, one-piece playsuits and similar apparel (237)","[""doz."",""kg""]","","","","",""
"","4","Track suits:","","","","","",""
"6211.43.10.40","5","Trousers (648)","[""doz."",""kg""]","","","","",""
"6211.43.10.50","5","Other (659)","[""doz."",""kg""]","","","","",""
"","4","Blouses, shirts and shirt-blouses, sleeveless tank styles and similar upper body garments, excluded from heading 6206:","","","","","",""
"6211.43.10.59","5","Designed for use in hospitals, clinics, laboratories or contaminated areas (641)","[""doz."",""kg""]","","","","",""
"6211.43.10.62","5","Other (641)","[""doz."",""kg""]","","","","",""
"","4","Jumpers:","","","","","",""
"6211.43.10.64","5","Containing 36 percent or more by weight of wool or fine animal hair (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.43.10.66","5","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","4","Vests:","","","","","",""
"6211.43.10.74","5","Containing 36 percent or more by weight of wool or fine animal hair (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.43.10.76","5","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.43.10.78","4","Jackets and jacket-type garments excluded from heading 6202 (635)","[""doz."",""kg""]","","","","",""
"","4","Apparel designed for use in hospitals, clinics, laboratories or contaminated areas:","","","","","",""
"6211.43.10.82","5","Surgical or isolation gowns (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.43.10.88","5","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.43.10.92","4","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49","2","Of other textile materials:","","","","","",""
"","3","Recreational performance outerwear:","","","","","",""
"6211.49.03","4","Containing 70 percent or more by weight of silk or silk waste","","1.2%","Free (AU,BH,CL,CO,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"6211.49.03.10","5","Coveralls, jumpsuits and similar apparel:","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.03.20","5","Washsuits, sunsuits, one-piece playsuits and similar apparel (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Track suits:","","","","","",""
"6211.49.03.30","6","Trousers (748)","[""doz."",""kg""]","","","","",""
"6211.49.03.40","6","Other (735)","[""doz."",""kg""]","","","","",""
"6211.49.03.50","5","Blouses, shirts and shirt-blouses, sleeveless tank styles and similar upper body garments, excluded from heading 6206","[""doz."",""kg""]","","","","",""
"6211.49.03.60","5","Jumpers (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.03.70","5","Vests (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.03.80","5","Jackets and jacket-type garments excluded from heading 6202 (735)","[""doz."",""kg""]","","","","",""
"6211.49.03.90","5","Other (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.15","4","Of wool or fine animal hair","","12%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","58.5%","",""
"","5","Track suits:","","","","","",""
"6211.49.15.10","6","Trousers (448)","[""doz."",""kg""]","","","","",""
"6211.49.15.20","6","Other (435)","[""doz."",""kg""]","","","","",""
"6211.49.15.30","5","Blouses, shirts and shirt-blouses, sleeveless tank styles and similar upper body garments, excluded from heading 6206 (440)","[""doz."",""kg""]","","","","",""
"6211.49.15.40","5","Jumpers (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.15.50","5","Vests (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.15.55","5","Jackets and jacket-type garments excluded from heading 6202 (435)","[""doz."",""kg""]","","","","",""
"6211.49.15.61","5","Other (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.25","4","Other","","7.3%","Free (AU,BH,CL,CO,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"6211.49.25.10","5","Coveralls, jumpsuits and similar apparel (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.25.20","5","Washsuits, sunsuits, one-piece playsuits and similar apparel (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Track suits:","","","","","",""
"6211.49.25.30","6","Trousers (847)","[""doz."",""kg""]","","","","",""
"6211.49.25.40","6","Other (835)","[""doz."",""kg""]","","","","",""
"6211.49.25.50","5","Blouses, shirts and shirt-blouses, sleeveless tank styles and similar upper body garments, excluded from heading 6206 (840)","[""doz."",""kg""]","","","","",""
"6211.49.25.60","5","Jumpers (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.25.70","5","Vests (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6211.49.25.80","5","Jackets and jacket-type garments excluded from heading 6202 (835)","[""doz."",""kg""]","","","","",""
"6211.49.25.90","5","Other (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","3","Other:","","","","","",""
"6211.49.50","4","Containing 70 percent or more by weight of silk or silk waste","","1.2%","Free (AU,BH,CL,CO,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"6211.49.50.10","5","Coveralls, jumpsuits and similar apparel:","[""doz."",""<u>kg<\/u>""]","","","","",""
