HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"0810.50.00.10","2","Certified organic","[""kg""]","","","","",""
"0810.50.00.90","2","Other","[""kg""]","","","","",""
"0810.60.00.00","1","Durians","[""kg""]","2.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"0810.70.00.00","1","Persimmons","[""kg""]","2.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"0810.90","1","Other:","","","","","",""
"0810.90.27","2","Other berries; tamarinds","","Free","","2.8¢/kg","",""
"0810.90.27.30","3","Tamarinds","[""kg""]","","","","",""
"0810.90.27.60","3","Berries","[""kg""]","","","","",""
"0810.90.46","2","Other","","2.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"0810.90.46.20","3","Cactus pears","[""kg""]","","","","",""
"0810.90.46.30","3","Dragon fruit","[""kg""]","","","","",""
"0810.90.46.40","3","Jackfruit","[""kg""]","","","","",""
"0810.90.46.50","3","Lychee","[""kg""]","","","","",""
"0810.90.46.60","3","Pomegranates","[""kg""]","","","","",""
"0810.90.46.70","3","Rambutan","[""kg""]","","","","",""
"0810.90.46.75","3","Tomatillos","[""kg""]","","","","",""
"0810.90.46.80","3","Other","[""kg""]","","","","",""
"0811","0","Fruit and nuts, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter:","","","","","",""
"0811.10.00","1","Strawberries","","11.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"0811.10.00.20","2","In immediate containers each holding not more than 1.2 liters","[""kg""]","","","","",""
"","2","In immediate containers each holding more than 1.2 liters:","","","","","",""
"","3","Containing cane and/or beet sugar:","","","","","",""
"0811.10.00.50","4","Not more than 25 percent by weight","[""kg""]","","","","",""
"0811.10.00.60","4","More than 25 percent by weight","[""kg""]","","","","",""
"0811.10.00.70","3","Other","[""kg""]","","","","",""
"0811.20","1","Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries (other than kiwi fruit):","","","","","",""
"0811.20.20","2","Raspberries, loganberries, black currants and gooseberries (other than kiwi fruit)","","4.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","3","Raspberries:","","","","","",""
"0811.20.20.25","4","Red Raspberries","[""kg""]","","","","",""
"0811.20.20.35","4","Other","[""kg""]","","","","",""
"0811.20.20.40","3","Other","[""kg""]","","","","",""
"0811.20.40","2","Other","","9%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"0811.20.40.30","3","Blackberries","[""kg""]","","","","",""
"0811.20.40.90","3","Other","[""kg""]","","","","",""
"0811.90","1","Other:","","","","","",""
"0811.90.10.00","2","Bananas and plantains","[""kg""]","3.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"0811.90.20","2","Blueberries","","Free","","35%","",""
"0811.90.20.24","3","Wild","[""kg""]","","","","",""
"","3","Cultivated (Including highbush):","","","","","",""
"0811.90.20.30","4","Certified organic","[""kg""]","","","","",""
"0811.90.20.40","4","Other","[""kg""]","","","","",""
"0811.90.22.00","2","Boysenberries","[""kg""]","11.2%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"0811.90.25.00","2","Cashew apples, mameyes colorados, sapodillas, soursops and sweetsops","[""kg""]","3.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"0811.90.30.00","2","Coconut meat","[""kg""]","Free","","4.9¢/kg","",""
"0811.90.35.00","2","Cranberries (<i>Vaccinium macrocarpum</i>)","[""kg""]","Free","","35%","",""
"0811.90.40.00","2","Papayas","[""kg""]","11.2%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"0811.90.50.00","2","Pineapples","[""kg""]","0.25¢/kg","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.4¢/kg","",""
"0811.90.52.00","2","Mangoes","[""kg""]","10.9%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"0811.90.55.00","2","Melons","[""kg""]","11.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"0811.90.80","2","Other","","14.5%","Free (A+,AU,BH,CL,CO,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","3","Cherries:","","","","","",""
"0811.90.80.40","4","Sweet varieties","[""kg""]","","","","",""
"0811.90.80.60","4","Tart varieties","[""kg""]","","","","",""
"0811.90.80.85","3","Frozen mixes only of combinations of strawberries, blueberries, red raspberries or blackberries","[""kg""]","","","","",""
"0811.90.80.90","3","Peaches","[""kg""]","","","","",""
"0811.90.80.97","3","Other","[""kg""]","","","","",""
"0812","0","Fruit and nuts provisionally preserved, but unsuitable in that state for immediate consumption:","","","","","",""
"0812.10.00.00","1","Cherries","[""kg""]","13.4¢/kg","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20.9¢/kg","",""
"0812.90","1","Other:","","","","","",""
"0812.90.10.00","2","Mixtures of two or more fruits","[""kg""]","11.2%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","2","Other:","","","","","",""
"0812.90.20.00","3","Citrus","[""kg""]","1.8¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","4.4¢/kg","",""
"0812.90.30.00","3","Figs","[""kg""]","2.6¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA, PE,S,SG)","11¢/kg","",""
"0812.90.40.00","3","Pineapples","[""kg""]","0.25¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","4.4¢/kg","",""
"0812.90.50.00","3","Strawberries","[""kg""]","0.8¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","2.8¢/kg","",""
"0812.90.90.00","3","Other","[""kg""]","0.1¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","1.1¢/kg","",""
"0813","0","Fruit, dried, other than that of headings 0801 to 0806; mixtures of nuts or dried fruits of this chapter:","","","","","",""
"0813.10.00.00","1","Apricots","[""kg""]","1.8¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.4¢/kg","",""
"0813.20","1","Prunes:","","","","","",""
"0813.20.10.00","2","Soaked in brine and dried","[""kg""]","2¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","4.4¢/kg","",""
"0813.20.20","2","Other","","14%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"0813.20.20.10","3","Dried, whether or not pitted","[""kg""]","","","","",""
"0813.20.20.90","3","Other","[""kg""]","","","","",""
"0813.30.00.00","1","Apples","[""kg""]","0.74¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.4¢/kg","",""
"0813.40","1","Other fruit:","","","","","",""
"0813.40.10.00","2","Papayas","[""kg""]","1.8%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","2","Berries:","","","","","",""
"0813.40.15.00","3","Barberries","[""kg""]","3.5¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","5.5¢/kg","",""
"0813.40.20","3","Other","","1.4¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","5.5¢/kg","",""
"0813.40.20.10","4","Wild blueberries","[""kg""]","","","","",""
"0813.40.20.20","4","Cultivated (including highbush) blueberries","[""kg""]","","","","",""
"0813.40.20.60","4","Other","[""kg""]","","","","",""
"0813.40.30","2","Cherries","","10.6¢/kg","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","13.2¢/kg","",""
"0813.40.30.10","3","Tart varieties<i>(Prunus cerasus)</i>","[""kg""]","","","","",""
"0813.40.30.90","3","Other","[""kg""]","","","","",""
"0813.40.40.00","2","Peaches","[""kg""]","1.4¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","4.4¢/kg","",""
"0813.40.80.00","2","Tamarinds","[""kg""]","6.8%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"0813.40.90.00","2","Other","[""kg""]","2.5%","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","35%","",""
"0813.50.00","1","Mixtures of nuts or dried fruits of this chapter","","14%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"0813.50.00.20","2","Containing only fruit","[""kg""]","","","","",""
"0813.50.00.40","2","Containing only nuts","[""kg""]","","","","",""
"0813.50.00.60","2","Other","[""kg""]","","","","",""
"0814.00","0","Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulfur water or in other preservative solutions:","","","","","",""
"0814.00.10.00","1","Orange or citron","[""kg""]","Free","","4.4¢/kg","",""
"0814.00.40.00","1","Lime","[""kg""]","1.6¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.4¢/kg","",""
"0814.00.80.00","1","Other","[""kg""]","1.6¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","4.4¢/kg","",""
